feature,xgb_gain,lgb_gain,iv,combined
DELTA__NUM_TOTAL_SMS_LAST_1_WEEK_vs_2_WEEK,0.01014983957124421,0.014925373134328358,0.0,0.011283845717507656
RATIO__TOTAL_DEBIT_AMOUNT_ATM_LAST_1_WEEK_vs_2_WEEK,0.01014217065340753,0.014925373134328358,0.0,0.01128039470448115
RATIO__AVG_DEBIT_AMOUNT_LAST_2_WEEK_vs_4_WEEK,0.010131478765013956,0.014925373134328358,0.0,0.011275583354704043
RATIO__TOTAL_DEBIT_AMOUNT_CASH_LAST_1_WEEK_vs_2_WEEK,0.010119865778526636,0.014925373134328358,0.0,0.011270357510784748
DELTA__MIN_CDT_AMT_LAST_1_WEEK_vs_4_WEEK,0.010094966963457332,0.014925373134328358,0.0,0.01125915304400356
TOTAL_CREDIT_COUNT_UPI_LAST_4_WEEK,0.0100919157672183,0.014925373134328358,0.0,0.011257780005695996
RATIO__AVG_DEBIT_TXNS_LAST_1_WEEK_vs_4_WEEK,0.0100236340787041,0.014925373134328358,0.0,0.011227053245864607
NUM_DEBIT_TXNS_5000_10000_LAST_4_WEEK,0.009972216294410816,0.014925373134328358,0.0,0.011203915242932627
MIN_DEBIT_AMOUNT_LAST_5_6_DAY,0.009968622224218677,0.014925373134328358,0.0,0.011202297911346165
DELTA__TOTAL_CREDIT_AMOUNT_BANK_TRANSFER_LAST_1_WEEK_vs_2_WEEK,0.009960801828554527,0.014925373134328358,0.0,0.011198778733297297
RATIO_MAX_AVAILABLE_BALANCE_LATEST_VS_OLD,0.00994430579905747,0.014925373134328358,0.0,0.011191355520023623
NUM_DEBIT_TXNS_CC_LAST_9_11_DAY,0.009943367765554443,0.014925373134328358,0.0,0.01119093340494726
RATIO__NUM_CREDIT_TXNS_100_500_LAST_1_WEEK_vs_4_WEEK,0.009891851191373677,0.014925373134328358,0.0,0.011167750946565917
RATIO__TOTAL_CREDIT_AMOUNT_ATM_LAST_1_WEEK_vs_4_WEEK,0.009839137848270294,0.014925373134328358,0.0,0.011144029942169394
DELTA__AVG_ACTUAL_DPD_8_TO_15_D_vs_16_TO_30_D,0.009810285555989636,0.014925373134328358,0.0,0.011131046410643098
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_500_2000_LAST_1_WEEK_vs_3_WEEK,0.009767960204768819,0.014925373134328358,0.0,0.011112000002593731
RATIO__NUM_DEBIT_TXNS_5000_10000_LAST_1_WEEK_vs_3_WEEK,0.009756258777810802,0.014925373134328358,0.0,0.011106734360462622
TOTAL_CREDIT_AMOUNT_BANK_TRANSFER_LAST_7_8_DAY,0.009670364263642985,0.014925373134328358,0.0,0.011068081829087105
RATIO__TOTAL_CREDIT_AMOUNT_UPI_LAST_1_WEEK_vs_4_WEEK,0.009660417533257831,0.014925373134328358,0.0,0.011063605800413785
RATIO_TOTAL_DEBIT_CREDIT_COUNT_UPI_LAST_1_WEEK,0.00964356209674156,0.014925373134328358,0.0,0.011056020853981463
RATIO__NUM_TOTAL_TRXNS_1_TO_7_D_vs_8_TO_15_D,0.009632223840227043,0.014925373134328358,0.0,0.011050918638549932
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_3_WEEK,0.009629783259578245,0.014925373134328358,0.0,0.011049820377257972
MIN_AVAILABLE_BALANCE_LAST_2_WEEK,0.009615963024747796,0.014925373134328358,0.0,0.011043601271584269
RATIO_NUM_DEBIT_CREDIT_TXNS_LAST_2_WEEK,0.009606852715409977,0.014925373134328358,0.0,0.011039501632382251
DELTA__NUM_DEBIT_TXNS_500_2000_LAST_1_WEEK_vs_3_WEEK,0.009587754278019868,0.014925373134328358,0.0,0.011030907335556702
NUM_DEBIT_TXNS_1_TO_7_D,0.00953164632621145,0.014925373134328358,0.0,0.011005658757242914
DELTA__MAX_DEBIT_AMOUNT_LAST_1_WEEK_vs_3_WEEK,0.009496585324716677,0.014925373134328358,0.0,0.010989881306570266
NUM_CREDIT_TXNS_100_500_LAST_2_WEEK,0.009470028721249846,0.014925373134328358,0.0,0.010977930835010193
DELTA__PROP_DEBIT_TXNS_LT_100_LAST_1_WEEK_vs_4_WEEK,0.009464369471981336,0.014925373134328358,0.0,0.010975384172839362
RATIO__APP_OPEN_DAYS_LAST_1_WEEK_vs_4_WEEK,0.00938290450819692,0.014925373134328358,0.0,0.010938724939136375
MIN_LOAN_REPAYMENT_AMOUNT_4WEEK,0.009348925491184074,0.014925373134328358,0.0,0.010923434381480595
RATIO_NUM_DEBIT_CREDIT_TXNS_LAST_3_4_DAY,0.009337053769277162,0.014925373134328358,0.0,0.010918092106622484
APP_OPEN_CNT_LAST_7_8_DAY,0.009328721547910257,0.014925373134328358,0.0,0.010914342607007377
RATIO_NUM_DEBIT_CREDIT_TXNS_LAST_12_14_DAY,0.009233658391328203,0.014925373134328358,0.0,0.010871564186545453
DELTA__NUM_CREDIT_TXNS_100_500_LAST_1_WEEK_vs_4_WEEK,0.009216229032608476,0.014925373134328358,0.0,0.010863720975121576
DELTA__NUM_AVAILABLE_BALANCE_LAST_2_WEEK_vs_4_WEEK,0.009202056917607383,0.014925373134328358,0.0,0.010857343523371085
DELTA__LOAN_EXPLORED_CNT_LAST_1_WEEK_vs_2_WEEK,0.009197864462953936,0.014925373134328358,0.0,0.010855456918777033
DELTA__NUM_TOTAL_SMS_LAST_1_WEEK_vs_4_WEEK,0.009194565821568166,0.014925373134328358,0.0,0.010853972530153435
RATIO__DB_CR_RATIO_LAST_1_WEEK_vs_3_WEEK,0.009194304263580361,0.014925373134328358,0.0,0.010853854829058924
RATIO__NUM_CREDIT_TXNS_5000_10000_LAST_1_WEEK_vs_3_WEEK,0.009160059925155426,0.014925373134328358,0.0,0.010838444876767703
TOTAL_CREDIT_AMOUNT_BANK_TRANSFER_LAST_5_6_DAY,0.009147420464694384,0.014925373134328358,0.0,0.010832757119560235
RATIO__TOTAL_DEBIT_AMOUNT_UPI_LAST_1_WEEK_vs_2_WEEK,0.009144055963383628,0.014925373134328358,0.0,0.010831243093970395
TOTAL_AVAILABLE_BALANCE_LAST_12_14_DAY,0.00913965746125058,0.014925373134328358,0.0,0.010829263768010522
RATIO__NUM_DEBIT_TXNS_LT_100_LAST_1_WEEK_vs_4_WEEK,0.009123211297125297,0.014925373134328358,0.0,0.010821862994154146
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_LAST_1_WEEK_vs_4_WEEK,0.009089781740058056,0.014925373134328358,0.0,0.010806819693473886
LOAN_WA_COMM_CNT_LAST_3_WEEK,0.009071088811634653,0.014925373134328358,0.0,0.010798407875683355
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_5000_10000_LAST_1_WEEK_vs_2_WEEK,0.009055034984491079,0.014925373134328358,0.0,0.010791183653468747
TOTAL_CREDIT_AMOUNT_LAST_2_WEEK,0.00905344964201104,0.014925373134328358,0.0,0.01079047024935273
NUM_DEBIT_TXNS_2000_5000_LAST_5_6_DAY,0.008967487386206093,0.014925373134328358,0.0,0.010751787234240504
RATIO_NUM_DEBIT_CREDIT_TXNS_100_500_LAST_3_WEEK,0.00893238028276383,0.014925373134328358,0.0,0.010735989037691485
RATIO__TOTAL_DEBIT_AMOUNT_UPI_LAST_1_WEEK_vs_4_WEEK,0.008930437414976719,0.014925373134328358,0.0,0.010735114747187285
TOTAL_CREDIT_AMOUNT_BANK_TRANSFER_LAST_3_4_DAY,0.00891601879568496,0.014925373134328358,0.0,0.010728626368505995
MIN_DUE_AMOUNT_12TO14D,0.008906820986732514,0.014925373134328358,0.0,0.010724487354477393
RATIO_OF_MAX_DUE_AMOUNT_1WEEK_TO_2WEEK,0.008900197359990982,0.014925373134328358,0.0,0.010721506722443704
NUM_LOAN_EMI_OVERDUE_LAST_3_WEEK,0.008875882816541917,0.014925373134328358,0.0,0.010710565177891623
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_LAST_1_WEEK_vs_3_WEEK,0.008837016052238978,0.014925373134328358,0.0,0.010693075133955302
MAX_CDT_AMT_LAST_9_11_DAY,0.00882966796632259,0.014925373134328358,0.0,0.010689768495292927
MAX_CDT_AMT_LAST_4_WEEK,0.008815351900342598,0.014925373134328358,0.0,0.01068332626560193
DELTA__AVG_ACTUAL_DPD_1_TO_7_D_vs_8_TO_15_D,0.00876586757527571,0.014925373134328358,0.0,0.01066105831932183
DAYS_DPD_3_5_W4,0.008756830652711448,0.014925373134328358,0.0,0.010656991704167913
RATIO_NUM_DEBIT_CREDIT_TXNS_LAST_1_WEEK,0.008746312822691052,0.014925373134328358,0.0,0.010652258680658735
APP_OPEN_CNT_LAST_2_WEEK,0.008674330747248667,0.014925373134328358,0.0,0.010619866746709661
RATIO_NUM_DEBIT_CREDIT_TXNS_500_2000_LAST_4_WEEK,0.008666545163259152,0.014925373134328358,0.0,0.01061636323391438
RATIO__NUM_READABLE_SMS_LAST_1_WEEK_vs_2_WEEK,0.008659685381643738,0.014925373134328358,0.0,0.010613276332187444
DELTA__NUM_CREDIT_TXNS_5000_10000_LAST_1_WEEK_vs_4_WEEK,0.00864896809013624,0.014925373134328358,0.0,0.010608453551009069
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_LAST_1_WEEK_vs_4_WEEK,0.008643071745137777,0.014925373134328358,0.0,0.010605800195759761
DELTA__AVG_CREDIT_TXNS_LAST_1_WEEK_vs_2_WEEK,0.00863296318750837,0.014925373134328358,0.0,0.010601251344826527
MIN_AVAILABLE_BALANCE_LAST_7_8_DAY,0.008584964474177972,0.014925373134328358,0.0,0.010579651923827848
RATIO_AVG_AVAILABLE_BALANCE_LATEST_VS_OLD,0.008581085324596248,0.014925373134328358,0.0,0.010577906306516073
DELTA__NUM_DEBIT_TXNS_GT_10000_LAST_1_WEEK_vs_2_WEEK,0.00855409028220022,0.014925373134328358,0.0,0.01056575853743786
RATIO__NUM_CREDIT_TXNS_500_2000_LAST_1_WEEK_vs_2_WEEK,0.008549103745022645,0.014925373134328358,0.0,0.010563514595707951
DELTA__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_UPI_LAST_1_WEEK_vs_3_WEEK,0.008538468307993345,0.014925373134328358,0.0,0.010558728649044766
RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_LAST_2_WEEK,0.008536722079125123,0.014925373134328358,0.0,0.010557942846054066
DELTA__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_BANK_TRANSFER_LAST_1_WEEK_vs_4_WEEK,0.008519391510292875,0.014925373134328358,0.0,0.010550144090079556
NUM_DEBIT_TXNS_2000_5000_LAST_1_WEEK,0.008515176475093719,0.014925373134328358,0.0,0.010548247324239934
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_5000_10000_LAST_1_WEEK_vs_3_WEEK,0.00847259332930938,0.014925373134328358,0.0,0.010529084908636983
RATIO__AVG_CDT_AMT_LAST_2_WEEK_vs_4_WEEK,0.008471198980611801,0.014925373134328358,0.0,0.010528457451723072
TOTAL_DEBIT_AMOUNT_8_TO_15_D,0.008420961970687924,0.014925373134328358,0.0,0.010505850797257327
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_LAST_1_WEEK_vs_4_WEEK,0.008412238353195382,0.014925373134328358,0.0,0.010501925169385683
RATIO__TOTAL_AVAILABLE_BALANCE_LAST_1_WEEK_vs_4_WEEK,0.00839083105500645,0.014925373134328358,0.0,0.010492291885200664
RATIO_DEBIT_AMOUNT_UPI_LATEST_VS_OLD,0.008388440339729429,0.014925373134328358,0.0,0.010491216063326005
DELTA__TOTAL_CREDIT_AMOUNT_UPI_LAST_1_2_DAY_vs_1_WEEK,0.00837358139979633,0.014925373134328358,0.0,0.01048452954035611
DELTA__AVG_AVAILABLE_BALANCE_1_TO_7_D_vs_16_TO_30_D,0.008314999937376619,0.014925373134328358,0.0,0.01045816788226724
TOTAL_CREDIT_AMOUNT_UPI_LAST_12_14_DAY,0.008313153977764847,0.014925373134328358,0.0,0.010457337200441941
RATIO__TOTAL_CREDIT_AMOUNT_CHEQUE_LAST_2_WEEK_vs_4_WEEK,0.008288901530816484,0.014925373134328358,0.0,0.010446423599315179
RATIO__TOTAL_CREDIT_AMOUNT_LAST_1_WEEK_vs_2_WEEK,0.008262345868205725,0.014925373134328358,0.0,0.010434473551140338
DELTA__TOTAL_CREDIT_AMOUNT_UPI_LAST_1_WEEK_vs_3_WEEK,0.007989773278374895,0.014925373134328358,0.0,0.010311815885716464
RATIO__CX_ADDED_CNT_LAST_2_WEEK_vs_4_WEEK,0.00796255431223391,0.014925373134328358,0.0,0.010299567350953021
RATIO__MAX_AVAILABLE_BALANCE_1_TO_7_D_vs_8_TO_15_D,0.007880626917690479,0.014925373134328358,0.0,0.010262700023408476
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_LAST_2_WEEK_vs_4_WEEK,0.007867775294185371,0.014925373134328358,0.0,0.010256916792831179
MIN_AVAILABLE_BALANCE_16_TO_30_D,0.007851995256158527,0.014925373134328358,0.0,0.010249815775719099
NUM_DEBIT_TXNS_100_500_LAST_9_11_DAY,0.007831214568113042,0.014925373134328358,0.0,0.01024046446609863
DUE_AMOUNT_BOD,0.007796385017211795,0.014925373134328358,0.0,0.01022479116819307
DELTA__NUM_CREDIT_TXNS_100_500_LAST_1_WEEK_vs_2_WEEK,0.007582411766066028,0.014925373134328358,0.0,0.010128503205177474
DELTA__PROP_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_4_WEEK,0.00754177054721273,0.014925373134328358,0.0,0.01011021465669349
RATIO__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_UPI_LAST_1_WEEK_vs_2_WEEK,0.007540045958034146,0.014925373134328358,0.0,0.010109438591563127
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_LAST_1_2_DAY_vs_1_WEEK,0.00752444233052066,0.014925373134328358,0.0,0.010102416959182058
RATIO__AVG_CREDIT_TXNS_LAST_1_WEEK_vs_2_WEEK,0.007509970552860877,0.014925373134328358,0.0,0.010095904659235155
RATIO__TOTAL_DEBIT_AMOUNT_CC_LAST_1_WEEK_vs_4_WEEK,0.007508821767597892,0.014925373134328358,0.0,0.010095387705866814
NUM_CREDIT_TXNS_LAST_7_8_DAY,0.007412955119930999,0.014925373134328358,0.0,0.01005224771441671
RATIO__MIN_AVAILABLE_BALANCE_LAST_1_WEEK_vs_4_WEEK,0.00736930222079366,0.014925373134328358,0.0,0.010032603909804908
MIN_CDT_AMT_LAST_7_8_DAY,0.007320667959187139,0.014925373134328358,0.0,0.010010718492081974
NUM_DEBIT_TXNS_100_500_LAST_12_14_DAY,0.007317719786687907,0.014925373134328358,0.0,0.010009391814457319
NUM_CREDIT_TXNS_LAST_9_11_DAY,0.00730141710311349,0.014925373134328358,0.0,0.010002055606848831
TOTAL_CREDIT_AMOUNT_LAST_4_WEEK,0.007287180539471517,0.014925373134328358,0.0,0.009995649153209944
NUM_READABLE_SMS_LAST_1_2_DAY,0.007251567255462926,0.014925373134328358,0.0,0.009979623175406079
RATIO__AVG_CREDIT_TXNS_LAST_1_WEEK_vs_4_WEEK,0.007173738700393853,0.014925373134328358,0.0,0.009944600325624995
DELTA__TOTAL_DEBIT_AMOUNT_8_TO_15_D_vs_16_TO_30_D,0.0071480368646677445,0.014925373134328358,0.0,0.009933034499548247
DELTA__BUSINESS_HEALTH_EVENTS_1_TO_7_D_vs_16_TO_30_D,0.007133585315413493,0.014925373134328358,0.0,0.009926531302383832
RATIO__AVG_AVAILABLE_BALANCE_8_TO_15_D_vs_16_TO_30_D,0.007075602707883127,0.014925373134328358,0.0,0.00990043912899517
RATIO__NUM_CREDIT_TXNS_2000_5000_LAST_2_WEEK_vs_4_WEEK,0.007050066933253593,0.014925373134328358,0.0,0.009888948030411878
NUM_CREDIT_TXNS_LAST_2_WEEK,0.015802259165533825,0.0,0.027358402247919522,0.009846856849282173
NUM_CREDIT_TXNS_16_TO_30_D,0.00678106489221312,0.014925373134328358,0.0,0.009767897111943665
AVG_DEBIT_AMOUNT_LAST_3_WEEK,0.01748610551280841,0.0,0.018953504094714795,0.009764097890235263
TOTAL_AVAILABLE_BALANCE_LAST_2_WEEK,0.006763680694584812,0.014925373134328358,0.0,0.009760074223010926
RATIO__RATIO_TOTAL_DEBIT_CREDIT_AMOUNT_UPI_LAST_1_WEEK_vs_4_WEEK,0.006677116290894272,0.014925373134328358,0.0,0.009721120241350183
DELTA__APP_OPEN_DAYS_LAST_1_WEEK_vs_4_WEEK,0.0066435761832386595,0.014925373134328358,0.0,0.009706027192905158
DELTA__TOTAL_CREDIT_AMOUNT_UPI_LAST_2_WEEK_vs_4_WEEK,0.006599471673187126,0.014925373134328358,0.0,0.009686180163381967
RATIO_MIN_DEBIT_AMOUNT_LATEST_VS_OLD,0.006572160032723125,0.014925373134328358,0.0,0.009673889925173167
DELTA__TOTAL_CREDIT_AMOUNT_1_TO_7_D_vs_16_TO_30_D,0.006560204104197838,0.014925373134328358,0.0,0.00966850975733679
RATIO__NUM_TRXNS_WITH_DESCRIPTION_1_TO_7_D_vs_16_TO_30_D,0.006516207322166461,0.014925373134328358,0.0,0.00964871120542267
MAX_DUE_AMOUNT_1WEEK,0.006499490661920697,0.014925373134328358,0.0,0.009641188708312074
RATIO_CREDIT_AMOUNT_LATEST_VS_OLD,0.00649681816025034,0.014925373134328358,0.0,0.009639986082560413
DELTA__MAX_AVAILABLE_BALANCE_LAST_1_WEEK_vs_4_WEEK,0.006473378142519493,0.014925373134328358,0.0,0.009629438074581533
DELTA__APP_OPEN_RATIO_LAST_1_WEEK_vs_2_WEEK,0.006453674734675577,0.014925373134328358,0.0,0.00962057154105177
TOTAL_DEBIT_AMOUNT_LAST_4_WEEK,0.0064291259180647735,0.014925373134328358,0.0,0.00960952457357691
NUM_CC_OVERDUE_LAST_4_WEEK,0.021173461584410053,0.0,0.0007407498348219638,0.00960213269646672
RATIO__MIN_CDT_AMT_LAST_2_WEEK_vs_4_WEEK,0.0064012996293298045,0.014925373134328358,0.0,0.009597002743646173
RATIO__TOTAL_CREDIT_AMOUNT_1_TO_7_D_vs_16_TO_30_D,0.006396895952488364,0.014925373134328358,0.0,0.009595021089067525
RATIO__RATIO_NUM_DEBIT_CREDIT_TXNS_500_2000_LAST_1_WEEK_vs_4_WEEK,0.0063938997963294995,0.014925373134328358,0.0,0.009593672818796035
APP_OPEN_CNT_LAST_4_WEEK,0.014363137950093502,0.0,0.03114894174064799,0.009578306251606876
NUM_AVAILABLE_BALANCE_LAST_3_WEEK,0.006311074825094104,0.014925373134328358,0.0,0.009556401581740108
RATIO_NUM_DEBIT_CREDIT_TXNS_GT_10000_LAST_4_WEEK,0.006273952407947244,0.014925373134328358,0.0,0.00953969649402402
MAX_DEBIT_AMOUNT_LAST_7_8_DAY,0.00623039782826935,0.014925373134328358,0.0,0.009520096933168968
DELTA__NUM_DEBIT_TXNS_500_2000_LAST_1_WEEK_vs_2_WEEK,0.006117388782984457,0.014925373134328358,0.0,0.009469242862790767
RATIO__NUM_LOAN_EMI_OVERDUE_LAST_1_2_DAY_vs_1_WEEK,0.020472497467365992,0.0,0.0016868020520365281,0.009381304065518351
DELTA__TOTAL_COLLECTED_AMOUNT_1_TO_7_D_vs_16_TO_30_D,0.005860993742870569,0.014925373134328358,0.0,0.009353865094739518
DELTA__TXNG_DAYS_LAST_1_2_DAY_vs_1_WEEK,0.015482560035950638,0.0,0.023849181624168735,0.00935207017859466
DELTA__NUM_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_2_WEEK,0.005826576757356561,0.014925373134328358,0.0,0.009338377451258213
RATIO__MIN_CDT_AMT_LAST_1_WEEK_vs_2_WEEK,0.005820453195616893,0.014925373134328358,0.0,0.009335621848475363
MIN_CDT_AMT_LAST_4_WEEK,0.005791191160517212,0.014925373134328358,0.0,0.009322453932680507
TOTAL_CREDIT_AMOUNT_UPI_LAST_4_WEEK,0.005701912387061143,0.014925373134328358,0.0,0.009282278484625275
EVER_0DPD_W2,0.020360795271164054,0.0,0.0,0.009162357872023824
RATIO__NUM_MAINMORECLICK_1_TO_7_D_vs_16_TO_30_D,0.005431509411330593,0.014925373134328358,0.0,0.009160597145546527
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_500_2000_LAST_1_WEEK_vs_2_WEEK,0.005404924582181625,0.014925373134328358,0.0,0.009148633972429493
NUM_CREDIT_TXNS_LAST_1_2_DAY,0.016208076733029788,0.0,0.01852858754167004,0.009146493284030409
RATIO__NUM_DEBIT_TXNS_100_500_LAST_1_WEEK_vs_3_WEEK,0.005386466867776032,0.014925373134328358,0.0,0.009140328000946975
AVG_CREDIT_TXNS_LAST_1_WEEK,0.014282966663407039,0.0,0.026575866223917836,0.009084921620924951
RATIO__NUM_PAID_20PER_DAYS_1_TO_7_D_vs_8_TO_15_D,0.005016381132153637,0.014925373134328358,0.0,0.008973789419916898
NUM_NACH_BOUNCES_LAST_4_WEEK,0.01952002370535796,0.0,0.0007407498348219638,0.00885808565089328
NUM_DEBIT_TXNS_LT_100_LAST_1_WEEK,0.0046732029393126455,0.014925373134328358,0.0,0.008819359233138452
DELTA__LOAN_COMM_CNT_LAST_1_2_DAY_vs_1_WEEK,0.01574283845949857,0.0,0.016607127302860868,0.008744990037060443
RATIO__NUM_READABLE_SMS_LAST_1_WEEK_vs_4_WEEK,0.004498089396049284,0.014925373134328358,0.0,0.008740558138669939
APP_OPEN_DAYS_LAST_7_8_DAY,0.014769904841365344,0.0,0.020726081305366566,0.008719065309151062
RATIO__NUM_DEBIT_TXNS_500_2000_LAST_1_WEEK_vs_4_WEEK,0.004289233931503028,0.014925373134328358,0.0,0.008646573179624124
DELTA__NUM_NO_CALL_ALLOCATED_LOANS_1_TO_7_D_vs_16_TO_30_D,0.018718414332661176,0.0,0.0022137126590460474,0.008644657715602135
RATIO__APP_OPEN_DAYS_LAST_1_WEEK_vs_2_WEEK,0.0042766659761034,0.014925373134328358,0.0,0.008640917599694292
DELTA__NUM_CREDIT_TXNS_LT_100_LAST_2_WEEK_vs_4_WEEK,0.00426948253999948,0.014925373134328358,0.0,0.008637685053447527
DELTA__NUM_CREDIT_TXNS_2000_5000_LAST_1_2_DAY_vs_1_WEEK,0.004192603308706288,0.014925373134328358,0.0,0.00860308939936559
RATIO__TOTAL_DEBIT_COUNT_UPI_LAST_1_2_DAY_vs_1_WEEK,0.00417771520223498,0.014925373134328358,0.0,0.008596389751453503
TOTAL_CREDIT_AMOUNT_LAST_3_WEEK,0.004174743508333968,0.014925373134328358,0.0,0.008595052489198047
RATIO__NUM_CREDIT_TXNS_LT_100_LAST_1_WEEK_vs_2_WEEK,0.004020951645357054,0.014925373134328358,0.0,0.008525846150858435
DELTA__RATIO_NUM_DEBIT_CREDIT_TXNS_2000_5000_LAST_2_WEEK_vs_4_WEEK,0.003942497421000606,0.014925373134328358,0.0,0.008490541749898033
DELTA__TOTAL_DEBIT_COUNT_UPI_LAST_2_WEEK_vs_4_WEEK,0.01777694482326237,0.0,0.003542785080023442,0.008353903678470411
RATIO__MIN_AVAILABLE_BALANCE_1_TO_7_D_vs_8_TO_15_D,0.0036060310601578253,0.014925373134328358,0.0,0.008339131887518782
NUM_CREDIT_TXNS_LAST_3_WEEK,0.013117919644087246,0.0,0.024307835993561226,0.008333847439195383
DELTA__DB_CR_RATIO_LAST_1_WEEK_vs_4_WEEK,0.016065924670938224,0.0,0.01101078136630831,0.008330744238553033
NUM_DEBIT_TXNS_5000_10000_LAST_9_11_DAY,0.0033023716448771427,0.014925373134328358,0.0,0.008202485150642475
TOTAL_CREDIT_COUNT_BANK_TRANSFER_LAST_1_WEEK,0.014010035607413067,0.0,0.01773285089100714,0.008077801112436594
DELTA__TOTAL_CREDIT_COUNT_BANK_TRANSFER_LAST_1_WEEK_vs_2_WEEK,0.015953238339285764,0.0,0.008512109453541958,0.008030168198032789
AVG_DEBIT_AMOUNT_LAST_4_WEEK,0.013762289386734057,0.0,0.0179942153730222,0.007992451761332547
DELTA__TXU_VALUE_LAST_1_2_DAY_vs_1_WEEK,0.014228008437717677,0.0,0.01537579351627096,0.00794018314860005
RATIO__AVG_DEBIT_AMOUNT_1_TO_7_D_vs_16_TO_30_D,0.014740845560749014,0.0,0.013018056292973514,0.007935186131634407
TOTAL_COLLECTED_AMOUNT_8_TO_15_D,0.0026798770411006877,0.014925373134328358,0.0,0.007922362578943071
RATIO__NUM_DEBIT_TXNS_500_2000_LAST_1_WEEK_vs_2_WEEK,0.00246732918690285,0.014925373134328358,0.0,0.007826716044554044
AVG_DEBIT_TXNS_LAST_3_WEEK,0.01381910015802769,0.0,0.015373890744258413,0.007755984145538302
TOTAL_DEBIT_AMOUNT_LAST_3_4_DAY,0.013339640844979676,0.0,0.01672968953965712,0.007675807334206567
RATIO_OF_DISTINCT_BANKS_EMI_OVERDUE_LAST2D_TO_5TO6D,0.016833209732444017,0.0,0.0,0.0075749443795998074
RATIO__MAX_DEBIT_AMOUNT_LAST_1_WEEK_vs_3_WEEK,0.015003355694897929,0.0,0.00662793894302172,0.0074143039570062404
DISTINCT_BANKS_EMI_OVERDUE_2WEEK,0.0015098547748761742,0.014925373134328358,0.0,0.00739585255914204
NUM_CC_OVERDUE_LAST_2_WEEK,0.0162355008057943,0.0,0.0008056860320143341,0.007386543965808868
RATIO__NUM_TOTAL_TRXNS_1_TO_7_D_vs_16_TO_30_D,0.013507861206237096,0.0,0.012607908344067862,0.00733932837721348
RATIO__NUM_LOAN_EMI_OVERDUE_LAST_1_WEEK_vs_3_WEEK,0.001378312276271953,0.014925373134328358,0.0,0.00733665843477014
RATIO__CR_TXU_VALUE_LAST_1_WEEK_vs_2_WEEK,0.014609904739602352,0.0,0.007468265921598573,0.007321283724980916
TOTAL_DEBIT_AMOUNT_BANK_TRANSFER_LAST_1_WEEK,0.01576287869381599,0.0,0.0008887766980750387,0.007182173082024699
RATIO__LOAN_WA_COMM_CNT_LAST_1_WEEK_vs_2_WEEK,0.014712091117499767,0.0,0.005441555094028968,0.007164596512277792
RATIO_OF_AVG_LOAN_REPAYMENT_AMOUNT_TO_AVG_DUE_AMOUNT_IN_7TO8D,0.015849149550412302,0.0,0.0,0.007132117297685536
NUM_CREDIT_TXNS_2000_5000_LAST_7_8_DAY,0.014295577898185946,0.0,0.006945425167684024,0.007127552570952079
RATIO__APP_OPEN_CNT_LAST_1_WEEK_vs_4_WEEK,0.01376064665203367,0.0,0.008771733009492766,0.007069464294364429
MAX_DEBIT_AMOUNT_LAST_3_4_DAY,0.013200754494311389,0.0,0.011161623339407643,0.0070565018563808896
TXU_VALUE_LAST_1_2_DAY,0.013596580170330776,0.0,0.009186476679673287,0.007037108744616178
RATIO__TOTAL_CREDIT_COUNT_BANK_TRANSFER_LAST_1_2_DAY_vs_1_WEEK,0.01337602280839847,0.0,0.009654954975590331,0.006984705761338345
DISTINCT_BANKS_WITH_LOAN_APPLIED_2WEEK,0.015354040978331348,0.0,0.0,0.0069093184402491065
NUM_CREDIT_TXNS_100_500_LAST_5_6_DAY,0.013294528678075844,0.0,0.007588350500019858,0.006741372955136115
DELTA__NUM_TOTAL_TRXNS_1_TO_7_D_vs_16_TO_30_D,0.0,0.014925373134328358,0.0,0.006716417910447761
RATIO__NUM_TRXNS_WITH_DESCRIPTION_1_TO_7_D_vs_8_TO_15_D,0.0,0.014925373134328358,0.0,0.006716417910447761
RATIO__NUM_TRXNS_WITH_DESCRIPTION_8_TO_15_D_vs_16_TO_30_D,0.0,0.014925373134328358,0.0,0.006716417910447761
RATIO__NUM_PAYMENTPENDINGCLICK_8_TO_15_D_vs_16_TO_30_D,0.0,0.014925373134328358,0.0,0.006716417910447761
